;============================ SPDUST.2 ===============================
;
;    Rotational emission from a population of spinning dust grains,
;    as described by Ali-Haimoud, Hirata & Dickinson, 2009, MNRAS, 395, 1055
;    and in Silsbee, Ali-Haimoud & Hirata, 2010
;    for an environment with parameters given below. 
;
;    nH = 30.000000 cm^-3
;    T = 100.00000 K
;    Chi = 1.0000000
;    xh = 0.0010000000
;    xC = 0.00030000000
;    mu(1E-7 cm) = 9.1909739 debye (this corresponds to beta = 0.38000000 debye)
;
;Diklike grains are assumed to be randomly 
;
;=====================================================================
;
;nu(GHz)       j_nu/nH(Jy sr-1 cm2/H)     
;
      0.50959197   1.0290918e-23
      0.52933149   1.1434363e-23
      0.54983563   1.2731556e-23
      0.57113402   1.4206932e-23
      0.59325742   1.5889141e-23
      0.61623779   1.7811788e-23
      0.64010833   2.0014364e-23
      0.66490352   2.2543256e-23
      0.69065916   2.5452938e-23
      0.71741248   2.8807448e-23
      0.74520212   3.2682091e-23
      0.77406820   3.7165533e-23
      0.80405245   4.2362224e-23
      0.83519816   4.8394742e-23
      0.86755033   5.5407475e-23
      0.90115569   6.3570407e-23
      0.93606278   7.3083839e-23
      0.97232204   8.4182936e-23
       1.0099858   9.7144592e-23
       1.0491086   1.1229467e-22
       1.0897467   1.3001666e-22
       1.1319591   1.5076104e-22
       1.1758066   1.7505785e-22
       1.2213525   2.0353015e-22
       1.2686627   2.3691053e-22
       1.3178055   2.7605952e-22
       1.3688519   3.2198818e-22
       1.4218757   3.7588469e-22
       1.4769534   4.3914360e-22
       1.5341645   5.1340241e-22
       1.5935918   6.0058365e-22
       1.6553210   7.0294191e-22
       1.7194414   8.2312291e-22
       1.7860455   9.6422983e-22
       1.8552297   1.1298986e-21
       1.9270937   1.3243917e-21
       2.0017414   1.5527055e-21
       2.0792807   1.8206868e-21
       2.1598236   2.1351864e-21
       2.2434863   2.5042273e-21
       2.3303898   2.9371876e-21
       2.4206596   3.4450455e-21
       2.5144261   4.0406498e-21
       2.6118247   4.7390074e-21
       2.7129962   5.5576679e-21
       2.8180866   6.5171388e-21
       2.9272477   7.6413764e-21
       3.0406374   8.9583466e-21
       3.1584193   1.0500697e-20
       3.2807635   1.2306530e-20
       3.4078469   1.4420288e-20
       3.5398530   1.6893771e-20
       3.6769725   1.9787342e-20
       3.8194034   2.3171319e-20
       3.9673515   2.7127542e-20
       4.1210305   3.1751250e-20
       4.2806624   3.7153099e-20
       4.4464778   4.3461590e-20
       4.6187162   5.0825884e-20
       4.7976264   5.9418883e-20
       4.9834669   6.9440728e-20
       5.1765061   8.1122730e-20
       5.3770228   9.4731792e-20
       5.5853067   1.1057529e-19
       5.8016587   1.2900630e-19
       6.0263913   1.5042937e-19
       6.2598291   1.7530632e-19
       6.5023094   2.0416248e-19
       6.7541823   2.3759263e-19
       7.0158118   2.7626684e-19
       7.2875757   3.2093421e-19
       7.5698666   3.7242678e-19
       7.8630924   4.3166015e-19
       8.1676765   4.9963120e-19
       8.4840590   5.7741045e-19
       8.8126968   6.6613301e-19
       9.1540647   7.6697702e-19
       9.5086558   8.8114315e-19
       9.8769823   1.0098178e-18
       10.259576   1.1541340e-18
       10.656990   1.3151208e-18
       11.069799   1.4936817e-18
       11.498598   1.6904994e-18
       11.944006   1.9060284e-18
       12.406668   2.1404454e-18
       12.887252   2.3936355e-18
       13.386452   2.6651923e-18
       13.904988   2.9544561e-18
       14.443611   3.2605606e-18
       15.003097   3.5825359e-18
       15.584256   3.9193747e-18
       16.187927   4.2702062e-18
       16.814981   4.6341657e-18
       17.466325   5.0106491e-18
       18.142899   5.3989746e-18
       18.845681   5.7983131e-18
       19.575685   6.2072303e-18
       20.333968   6.6234915e-18
       21.121623   7.0434308e-18
       21.939788   7.4619777e-18
       22.789646   7.8722490e-18
       23.672424   8.2657979e-18
       24.589397   8.6328287e-18
       25.541890   8.9626035e-18
       26.531278   9.2437315e-18
       27.558992   9.4647011e-18
       28.626515   9.6142156e-18
       29.735389   9.6816219e-18
       30.887217   9.6574399e-18
       32.083662   9.5346985e-18
       33.326452   9.3098993e-18
       34.617383   8.9841513e-18
       35.958319   8.5635769e-18
       37.351197   8.0592074e-18
       38.798030   7.4862879e-18
       40.300908   6.8632276e-18
       41.862000   6.2100159e-18
       43.483563   5.5467399e-18
       45.167939   4.8920888e-18
       46.917561   4.2620936e-18
       48.734956   3.6693986e-18
       50.622749   3.1230596e-18
       52.583668   2.6286825e-18
       54.620545   2.1888914e-18
       56.736322   1.8038911e-18
       58.934055   1.4720183e-18
       61.216920   1.1902514e-18
       63.588214   9.5459960e-19
       66.051362   7.6037800e-19
       68.609922   6.0243367e-19
       71.267591   4.7538556e-19
       74.028206   3.7393237e-19
       76.895757   2.9320507e-19
       79.874385   2.2905244e-19
       82.968393   1.7815395e-19
       86.182250   1.3793858e-19
       89.520598   1.0638524e-19
       92.988261   8.1824995e-20
       96.590247   6.2827488e-20
       100.33176   4.8173173e-20
       104.21820   3.6862801e-20
       108.25519   2.8118204e-20
       112.44855   2.1356056e-20
       116.80435   1.6142316e-20
       121.32888   1.2145291e-20
       126.02866   9.1013674e-21
       130.91050   6.7966420e-21
       135.98144   5.0589946e-21
       141.24880   3.7532096e-21
       146.72021   2.7752089e-21
       152.40355   2.0454272e-21
       158.30704   1.5028673e-21
       164.43921   1.1007290e-21
       170.80891   8.0338907e-22
       177.42535   5.8407387e-22
       184.29809   4.2282735e-22
       191.43704   3.0475983e-22
       198.85253   2.1869233e-22
       206.55527   1.5621136e-22
       214.55638   1.1102237e-22
       222.86742   7.8465769e-23
       231.50039   5.5118905e-23
       240.46777   3.8470039e-23
       249.78251   2.6670637e-23
       259.45807   1.8360128e-23
       269.50841   1.2542967e-23
       279.94807   8.4974877e-24
       290.79211   5.7046301e-24
       302.05621   3.7925590e-24
       313.75664   2.4954572e-24
       325.91029   1.6240889e-24
       338.53473   1.0446863e-24
       351.64818   6.6358356e-25
       365.26960   4.1582842e-25
       379.41865   2.5679999e-25
       394.11578   1.5613214e-25
       409.38222   9.3364243e-26
       425.24002   5.4858487e-26
       441.71208   3.1638788e-26
       458.82220   1.7885562e-26
       476.59510   9.8927044e-27
       495.05645   5.3428262e-27
       514.23292   2.8117753e-27
       534.15220   1.4390026e-27
       554.84308   7.1444539e-28
       576.33544   3.4308211e-28
       598.66032   1.5868230e-28
       621.84998   7.0358226e-29
       645.93791   2.9762978e-29
       670.95891   1.1956099e-29
       696.94912   4.5174312e-30
       723.94609   1.6132763e-30
       751.98880   5.3691520e-31
       781.11778   1.6505609e-31
       811.37510   4.6415903e-32
       842.80446   1.1814269e-32
       875.45127       0.0000000
       909.36268       0.0000000
       944.58768       0.0000000
       981.17715       0.0000000
