;============================ SPDUST.2 ===============================
;
;    Rotational emission from a population of spinning dust grains,
;    as described by Ali-Haimoud, Hirata & Dickinson, 2009, MNRAS, 395, 1055
;    and in Silsbee, Ali-Haimoud & Hirata, 2010
;    for an environment with parameters given below. 
;
;    nH = 0.400000 cm^-3
;    T = 6000.0000 K
;    Chi = 1.0000000
;    xh = 0.10000000
;    xC = 0.00030000000
;    mu(1E-7 cm) = 9.1909739 debye (this corresponds to beta = 0.38000000 debye)
;
;Diklike grains are assumed to be randomly 
;
;=====================================================================
;
;nu(GHz)       j_nu/nH(Jy sr-1 cm2/H)     
;
      0.50959197   1.3865711e-23
      0.52933149   1.5347059e-23
      0.54983563   1.6987439e-23
      0.57113402   1.8812549e-23
      0.59325742   2.0852446e-23
      0.61623779   2.3142022e-23
      0.64010833   2.5721504e-23
      0.66490352   2.8637241e-23
      0.69065916   3.1942894e-23
      0.71741248   3.5700718e-23
      0.74520212   3.9983223e-23
      0.77406820   4.4874858e-23
      0.80405245   5.0474372e-23
      0.83519816   5.6897645e-23
      0.86755033   6.4280602e-23
      0.90115569   7.2782928e-23
      0.93606278   8.2591856e-23
      0.97232204   9.3927700e-23
       1.0099858   1.0704974e-22
       1.0491086   1.2226309e-22
       1.0897467   1.3992675e-22
       1.1319591   1.6046327e-22
       1.1758066   1.8437092e-22
       1.2213525   2.1223670e-22
       1.2686627   2.4475260e-22
       1.3178055   2.8273405e-22
       1.3688519   3.2714319e-22
       1.4218757   3.7911405e-22
       1.4769534   4.3998493e-22
       1.5341645   5.1133409e-22
       1.5935918   5.9502416e-22
       1.6553210   6.9325175e-22
       1.7194414   8.0860966e-22
       1.7860455   9.4415757e-22
       1.8552297   1.1035071e-21
       1.9270937   1.2909192e-21
       2.0017414   1.5114245e-21
       2.0792807   1.7709618e-21
       2.1598236   2.0765380e-21
       2.2434863   2.4364259e-21
       2.3303898   2.8603933e-21
       2.4206596   3.3599624e-21
       2.5144261   3.9487348e-21
       2.6118247   4.6427694e-21
       2.7129962   5.4610064e-21
       2.8180866   6.4257919e-21
       2.9272477   7.5634915e-21
       3.0406374   8.9051935e-21
       3.1584193   1.0487549e-20
       3.2807635   1.2353770e-20
       3.4078469   1.4554740e-20
       3.5398530   1.7150381e-20
       3.6769725   2.0211191e-20
       3.8194034   2.3820071e-20
       3.9673515   2.8074422e-20
       4.1210305   3.3088479e-20
       4.2806624   3.8996138e-20
       4.4464778   4.5954117e-20
       4.6187162   5.4145429e-20
       4.7976264   6.3783333e-20
       4.9834669   7.5115966e-20
       5.1765061   8.8430880e-20
       5.3770228   1.0406033e-19
       5.5853067   1.2238698e-19
       5.8016587   1.4384894e-19
       6.0263913   1.6894605e-19
       6.2598291   1.9824401e-19
       6.5023094   2.3237822e-19
       6.7541823   2.7205723e-19
       7.0158118   3.1806267e-19
       7.2875757   3.7124548e-19
       7.5698666   4.3251827e-19
       7.8630924   5.0284794e-19
       8.1676765   5.8322684e-19
       8.4840590   6.7465641e-19
       8.8126968   7.7811095e-19
       9.1540647   8.9449129e-19
       9.5086558   1.0245932e-18
       9.8769823   1.1690333e-18
       10.259576   1.3282123e-18
       10.656990   1.5022726e-18
       11.069799   1.6910384e-18
       11.498598   1.8940195e-18
       11.944006   2.1103660e-18
       12.406668   2.3389758e-18
       12.887252   2.5784246e-18
       13.386452   2.8271844e-18
       13.904988   3.0836156e-18
       14.443611   3.3460771e-18
       15.003097   3.6130629e-18
       15.584256   3.8831225e-18
       16.187927   4.1548291e-18
       16.814981   4.4266733e-18
       17.466325   4.6967495e-18
       18.142899   4.9625498e-18
       18.845681   5.2206099e-18
       19.575685   5.4663991e-18
       20.333968   5.6942159e-18
       21.121623   5.8974029e-18
       21.939788   6.0686038e-18
       22.789646   6.2002503e-18
       23.672424   6.2851869e-18
       24.589397   6.3171122e-18
       25.541890   6.2910022e-18
       26.531278   6.2033324e-18
       27.558992   6.0524175e-18
       28.626515   5.8388364e-18
       29.735389   5.5659231e-18
       30.887217   5.2400684e-18
       32.083662   4.8705678e-18
       33.326452   4.4689776e-18
       34.617383   4.0479734e-18
       35.958319   3.6203260e-18
       37.351197   3.1978697e-18
       38.798030   2.7907789e-18
       40.300908   2.4071414e-18
       41.862000   2.0528038e-18
       43.483563   1.7314734e-18
       45.167939   1.4449886e-18
       46.917561   1.1936273e-18
       48.734956   9.7645289e-19
       50.622749   7.9162630e-19
       52.583668   6.3664591e-19
       54.620545   5.0853753e-19
       56.736322   4.0401374e-19
       58.934055   3.1963985e-19
       61.216920   2.5203271e-19
       63.588214   1.9807595e-19
       66.051362   1.5509234e-19
       68.609922   1.2091631e-19
       71.267591   9.3853379e-20
       74.028206   7.2564565e-20
       76.895757   5.5945784e-20
       79.874385   4.3053569e-20
       82.968393   3.3083185e-20
       86.182250   2.5372261e-20
       89.520598   1.9400942e-20
       92.988261   1.4776120e-20
       96.590247   1.1203533e-20
       100.33176   8.4581398e-21
       104.21820   6.3615713e-21
       108.25519   4.7693727e-21
       112.44855   3.5651747e-21
       116.80435   2.6572470e-21
       121.32888   1.9747424e-21
       126.02866   1.4633815e-21
       130.91050   1.0815092e-21
       135.98144   7.9711327e-22
       141.24880   5.8575358e-22
       146.72021   4.2899074e-22
       152.40355   3.1303234e-22
       158.30704   2.2755845e-22
       164.43921   1.6479918e-22
       170.80891   1.1888274e-22
       177.42535   8.5393874e-23
       184.29809   6.1046007e-23
       191.43704   4.3412114e-23
       198.85253   3.0701652e-23
       206.55527   2.1588610e-23
       214.55638   1.5089443e-23
       222.86742   1.0478217e-23
       231.50039   7.2239633e-24
       240.46777   4.9413257e-24
       249.78251   3.3515691e-24
       259.45807   2.2530958e-24
       269.50841   1.5003844e-24
       279.94807   9.8902837e-25
       290.79211   6.4479997e-25
       302.05621   4.1538532e-25
       313.75664   2.6418059e-25
       325.91029   1.6572470e-25
       338.53473   1.0245488e-25
       351.64818   6.2366011e-26
       365.26960   3.7342138e-26
       379.41865   2.1967177e-26
       394.11578   1.2678362e-26
       409.38222   7.1678480e-27
       425.24002   3.9634447e-27
       441.71208   2.1401696e-27
       458.82220   1.1264653e-27
       476.59510   5.7653069e-28
       495.05645   2.8597329e-28
       514.23292   1.3692873e-28
       534.15220   6.3011990e-29
       554.84308   2.7760883e-29
       576.33544   1.1653160e-29
       598.66032   4.6356522e-30
       621.84998   1.7354926e-30
       645.93791   6.0127698e-31
       670.95891   1.9487780e-31
       696.94912   5.7839140e-32
       723.94609   1.5563676e-32
       751.98880   3.7514043e-33
       781.11778       0.0000000
       811.37510       0.0000000
       842.80446       0.0000000
       875.45127       0.0000000
       909.36268       0.0000000
       944.58768       0.0000000
       981.17715       0.0000000
