;============================ SPDUST.2 ===============================
;
;    Rotational emission from a population of spinning dust grains,
;    as described by Ali-Haimoud, Hirata & Dickinson, 2009, MNRAS, 395, 1055
;    and in Silsbee, Ali-Haimoud & Hirata, 2010
;    for an environment with parameters given below. 
;
;    nH = 0.400000 cm^-3
;    T = 6000.0000 K
;    Chi = 1.0000000
;    xh = 0.10000000
;    xC = 0.00030000000
;    mu(1E-7 cm) = 9.1909739 debye (this corresponds to beta = 0.38000000 debye)
;
;Diklike grains are assumed to be randomly 
;
;=====================================================================
;
;nu(GHz)       j_nu/nH(Jy sr-1 cm2/H)     
;
      0.50959197   1.3804706e-23
      0.52933149   1.5277758e-23
      0.54983563   1.6910366e-23
      0.57113402   1.8728348e-23
      0.59325742   2.0761812e-23
      0.61623779   2.3045675e-23
      0.64010833   2.5620249e-23
      0.66490352   2.8532035e-23
      0.69065916   3.1834714e-23
      0.71741248   3.5590664e-23
      0.74520212   3.9872564e-23
      0.77406820   4.4765280e-23
      0.80405245   5.0368046e-23
      0.83519816   5.6797034e-23
      0.86755033   6.4188735e-23
      0.90115569   7.2703465e-23
      0.93606278   8.2529651e-23
      0.97232204   9.3888475e-23
       1.0099858   1.0704023e-22
       1.0491086   1.2229140e-22
       1.0897467   1.4000276e-22
       1.1319591   1.6059931e-22
       1.1758066   1.8458113e-22
       1.2213525   2.1253811e-22
       1.2686627   2.4516545e-22
       1.3178055   2.8328294e-22
       1.3688519   3.2785659e-22
       1.4218757   3.8002640e-22
       1.4769534   4.4113659e-22
       1.5341645   5.1277270e-22
       1.5935918   5.9680537e-22
       1.6553210   6.9544257e-22
       1.7194414   8.1128782e-22
       1.7860455   9.4741439e-22
       1.8552297   1.1074492e-21
       1.9270937   1.2956729e-21
       2.0017414   1.5171370e-21
       2.0792807   1.7778036e-21
       2.1598236   2.0847107e-21
       2.2434863   2.4461633e-21
       2.3303898   2.8719673e-21
       2.4206596   3.3736909e-21
       2.5144261   3.9649873e-21
       2.6118247   4.6619696e-21
       2.7129962   5.4836489e-21
       2.8180866   6.4524535e-21
       2.9272477   7.5948339e-21
       3.0406374   8.9419832e-21
       3.1584193   1.0530670e-20
       3.2807635   1.2404226e-20
       3.4078469   1.4613697e-20
       3.5398530   1.7219174e-20
       3.6769725   2.0291365e-20
       3.8194034   2.3913366e-20
       3.9673515   2.8182799e-20
       4.1210305   3.3214197e-20
       4.2806624   3.9141746e-20
       4.4464778   4.6122417e-20
       4.6187162   5.4339567e-20
       4.7976264   6.4006903e-20
       4.9834669   7.5372747e-20
       5.1765061   8.8724989e-20
       5.3770228   1.0439631e-19
       5.5853067   1.2276943e-19
       5.8016587   1.4428295e-19
       6.0263913   1.6943604e-19
       6.2598291   1.9879386e-19
       6.5023094   2.3299187e-19
       6.7541823   2.7273703e-19
       7.0158118   3.1880872e-19
       7.2875757   3.7205478e-19
       7.5698666   4.3338701e-19
       7.8630924   5.0376120e-19
       8.1676765   5.8416727e-19
       8.4840590   6.7559720e-19
       8.8126968   7.7901242e-19
       9.1540647   8.9530849e-19
       9.5086558   1.0252535e-18
       9.8769823   1.1694546e-18
       10.259576   1.3283037e-18
       10.656990   1.5019098e-18
       11.069799   1.6900913e-18
       11.498598   1.8923240e-18
       11.944006   2.1077917e-18
       12.406668   2.3353189e-18
       12.887252   2.5735535e-18
       13.386452   2.8209228e-18
       13.904988   3.0757997e-18
       14.443611   3.3366301e-18
       15.003097   3.6018525e-18
       15.584256   3.8700658e-18
       16.187927   4.1398991e-18
       16.814981   4.4097990e-18
       17.466325   4.6778695e-18
       18.142899   4.9415716e-18
       18.845681   5.1974338e-18
       19.575685   5.4409015e-18
       20.333968   5.6662977e-18
       21.121623   5.8669045e-18
       21.939788   6.0353938e-18
       22.789646   6.1643172e-18
       23.672424   6.2465418e-18
       24.589397   6.2758608e-18
       25.541890   6.2473286e-18
       26.531278   6.1575130e-18
       27.558992   6.0048044e-18
       28.626515   5.7898766e-18
       29.735389   5.5161902e-18
       30.887217   5.1902237e-18
       32.083662   4.8213491e-18
       33.326452   4.4210905e-18
       34.617383   4.0021117e-18
       35.958319   3.5771106e-18
       37.351197   3.1577814e-18
       38.798030   2.7541435e-18
       40.300908   2.3741350e-18
       41.862000   2.0234711e-18
       43.483563   1.7057507e-18
       45.167939   1.4227146e-18
       46.917561   1.1745783e-18
       48.734956   9.6036277e-19
       50.622749   7.7820159e-19
       52.583668   6.2557259e-19
       54.620545   4.9949929e-19
       56.736322   3.9670255e-19
       58.934055   3.1376625e-19
       61.216920   2.4733589e-19
       63.588214   1.9433112e-19
       66.051362   1.5211391e-19
       68.609922   1.1855635e-19
       71.267591   9.1993612e-20
       74.028206   7.1108211e-20
       76.895757   5.4811789e-20
       79.874385   4.2173868e-20
       82.968393   3.2401859e-20
       86.182250   2.4844814e-20
       89.520598   1.8992929e-20
       92.988261   1.4461270e-20
       96.590247   1.0961663e-20
       100.33176   8.2733264e-21
       104.21820   6.2210660e-21
       108.25519   4.6629824e-21
       112.44855   3.4848664e-21
       116.80435   2.5967943e-21
       121.32888   1.9293671e-21
       126.02866   1.4294265e-21
       130.91050   1.0561715e-21
       135.98144   7.7824925e-22
       141.24880   5.7173895e-22
       146.72021   4.1860467e-22
       152.40355   3.0535922e-22
       158.30704   2.2190963e-22
       164.43921   1.6065459e-22
       170.80891   1.1585140e-22
       177.42535   8.3183853e-23
       184.29809   5.9440769e-23
       191.43704   4.2251255e-23
       198.85253   2.9866330e-23
       206.55527   2.0990602e-23
       214.55638   1.4663507e-23
       222.86742   1.0176410e-23
       231.50039   7.0113250e-24
       240.46777   4.7925103e-24
       249.78251   3.2482253e-24
       259.45807   2.1819056e-24
       269.50841   1.4517510e-24
       279.94807   9.5610097e-25
       290.79211   6.2272349e-25
       302.05621   4.0074286e-25
       313.75664   2.5457879e-25
       325.91029   1.5950817e-25
       338.53473   9.8485583e-26
       351.64818   5.9869193e-26
       365.26960   3.5795872e-26
       379.41865   2.1025376e-26
       394.11578   1.2114887e-26
       409.38222   6.8371969e-27
       425.24002   3.7733732e-27
       441.71208   2.0333068e-27
       458.82220   1.0678101e-27
       476.59510   5.4517945e-28
       495.05645   2.6969158e-28
       514.23292   1.2874473e-28
       534.15220   5.9049639e-29
       554.84308   2.5920063e-29
       576.33544   1.0836562e-29
       598.66032   4.2912255e-30
       621.84998   1.5983961e-30
       645.93791   5.5085315e-31
       670.95891   1.7741939e-31
       696.94912   5.2295493e-32
       723.94609   1.3965460e-32
       751.98880   3.3366437e-33
       781.11778       0.0000000
       811.37510       0.0000000
       842.80446       0.0000000
       875.45127       0.0000000
       909.36268       0.0000000
       944.58768       0.0000000
       981.17715       0.0000000
