;============================ SPDUST.2 ===============================
;
;    Rotational emission from a population of spinning dust grains,
;    as described by Ali-Haimoud, Hirata & Dickinson, 2009, MNRAS, 395, 1055
;    and in Silsbee, Ali-Haimoud & Hirata, 2010
;    for an environment with parameters given below. 
;
;    nH = 0.400000 cm^-3
;    T = 6000.0000 K
;    Chi = 1.0000000
;    xh = 0.10000000
;    xC = 0.00030000000
;    mu(1E-7 cm) = 9.1909739 debye (this corresponds to beta = 0.38000000 debye)
;
;Diklike grains are assumed to be randomly 
;
;=====================================================================
;
;nu(GHz)       j_nu/nH(Jy sr-1 cm2/H)     
;
      0.50959197   1.3808199e-23
      0.52933149   1.5281700e-23
      0.54983563   1.6914749e-23
      0.57113402   1.8733133e-23
      0.59325742   2.0766957e-23
      0.61623779   2.3051147e-23
      0.64010833   2.5625974e-23
      0.66490352   2.8537982e-23
      0.69065916   3.1840838e-23
      0.71741248   3.5596884e-23
      0.74520212   3.9878823e-23
      0.77406820   4.4771440e-23
      0.80405245   5.0374028e-23
      0.83519816   5.6802704e-23
      0.86755033   6.4193890e-23
      0.90115569   7.2707909e-23
      0.93606278   8.2533067e-23
      0.97232204   9.3890596e-23
       1.0099858   1.0704068e-22
       1.0491086   1.2228966e-22
       1.0897467   1.3999823e-22
       1.1319591   1.6059138e-22
       1.1758066   1.8456900e-22
       1.2213525   2.1252077e-22
       1.2686627   2.4514174e-22
       1.3178055   2.8325142e-22
       1.3688519   3.2781571e-22
       1.4218757   3.7997414e-22
       1.4769534   4.4107072e-22
       1.5341645   5.1269044e-22
       1.5935918   5.9670363e-22
       1.6553210   6.9531737e-22
       1.7194414   8.1113484e-22
       1.7860455   9.4722855e-22
       1.8552297   1.1072242e-21
       1.9270937   1.2954017e-21
       2.0017414   1.5168112e-21
       2.0792807   1.7774135e-21
       2.1598236   2.0842447e-21
       2.2434863   2.4456085e-21
       2.3303898   2.8713074e-21
       2.4206596   3.3729086e-21
       2.5144261   3.9640619e-21
       2.6118247   4.6608760e-21
       2.7129962   5.4823595e-21
       2.8180866   6.4509352e-21
       2.9272477   7.5930496e-21
       3.0406374   8.9398891e-21
       3.1584193   1.0528217e-20
       3.2807635   1.2401355e-20
       3.4078469   1.4610343e-20
       3.5398530   1.7215260e-20
       3.6769725   2.0286804e-20
       3.8194034   2.3908060e-20
       3.9673515   2.8176632e-20
       4.1210305   3.3207047e-20
       4.2806624   3.9133467e-20
       4.4464778   4.6112854e-20
       4.6187162   5.4328528e-20
       4.7976264   6.3994197e-20
       4.9834669   7.5358148e-20
       5.1765061   8.8708290e-20
       5.3770228   1.0437723e-19
       5.5853067   1.2274774e-19
       5.8016587   1.4425835e-19
       6.0263913   1.6940825e-19
       6.2598291   1.9876263e-19
       6.5023094   2.3295707e-19
       6.7541823   2.7269844e-19
       7.0158118   3.1876641e-19
       7.2875757   3.7200883e-19
       7.5698666   4.3333791e-19
       7.8630924   5.0370938e-19
       8.1676765   5.8411415e-19
       8.4840590   6.7554397e-19
       8.8126968   7.7896172e-19
       9.1540647   8.9526281e-19
       9.5086558   1.0252165e-18
       9.8769823   1.1694311e-18
       10.259576   1.3282995e-18
       10.656990   1.5019311e-18
       11.069799   1.6901465e-18
       11.498598   1.8924218e-18
       11.944006   2.1079400e-18
       12.406668   2.3355273e-18
       12.887252   2.5738317e-18
       13.386452   2.8212804e-18
       13.904988   3.0762444e-18
       14.443611   3.3371676e-18
       15.003097   3.6024908e-18
       15.584256   3.8708067e-18
       16.187927   4.1407459e-18
       16.814981   4.4107559e-18
       17.466325   4.6789412e-18
       18.142899   4.9427629e-18
       18.845681   5.1987510e-18
       19.575685   5.4423445e-18
       20.333968   5.6678811e-18
       21.121623   5.8686367e-18
       21.939788   6.0372777e-18
       22.789646   6.1663529e-18
       23.672424   6.2487323e-18
       24.589397   6.2781955e-18
       25.541890   6.2498023e-18
       26.531278   6.1601060e-18
       27.558992   6.0074977e-18
       28.626515   5.7926488e-18
       29.735389   5.5190049e-18
       30.887217   5.1930426e-18
       32.083662   4.8241312e-18
       33.326452   4.4237937e-18
       34.617383   4.0046983e-18
       35.958319   3.5795524e-18
       37.351197   3.1600459e-18
       38.798030   2.7562123e-18
       40.300908   2.3759979e-18
       41.862000   2.0251257e-18
       43.483563   1.7072008e-18
       45.167939   1.4239694e-18
       46.917561   1.1756513e-18
       48.734956   9.6126946e-19
       50.622749   7.7895770e-19
       52.583668   6.2619606e-19
       54.620545   5.0000804e-19
       56.736322   3.9711401e-19
       58.934055   3.1409675e-19
       61.216920   2.4760015e-19
       63.588214   1.9454178e-19
       66.051362   1.5228139e-19
       68.609922   1.1868908e-19
       71.267591   9.2098186e-20
       74.028206   7.1190094e-20
       76.895757   5.4875535e-20
       79.874385   4.2223315e-20
       82.968393   3.2440154e-20
       86.182250   2.4874459e-20
       89.520598   1.9015857e-20
       92.988261   1.4478964e-20
       96.590247   1.0975253e-20
       100.33176   8.2837089e-21
       104.21820   6.2289577e-21
       108.25519   4.6689571e-21
       112.44855   3.4893755e-21
       116.80435   2.6001881e-21
       121.32888   1.9319143e-21
       126.02866   1.4313323e-21
       130.91050   1.0575937e-21
       135.98144   7.7930800e-22
       141.24880   5.7252544e-22
       146.72021   4.1918746e-22
       152.40355   3.0578978e-22
       158.30704   2.2222657e-22
       164.43921   1.6088707e-22
       170.80891   1.1602137e-22
       177.42535   8.3307770e-23
       184.29809   5.9530755e-23
       191.43704   4.2316336e-23
       198.85253   2.9913152e-23
       206.55527   2.1024115e-23
       214.55638   1.4687372e-23
       222.86742   1.0193315e-23
       231.50039   7.0232286e-24
       240.46777   4.8008366e-24
       249.78251   3.2540096e-24
       259.45807   2.1858889e-24
       269.50841   1.4544709e-24
       279.94807   9.5794167e-25
       290.79211   6.2395699e-25
       302.05621   4.0156055e-25
       313.75664   2.5511467e-25
       325.91029   1.5985475e-25
       338.53473   9.8706980e-26
       351.64818   6.0008376e-26
       365.26960   3.5882013e-26
       379.41865   2.1077807e-26
       394.11578   1.2146234e-26
       409.38222   6.8555769e-27
       425.24002   3.7839250e-27
       441.71208   2.0392289e-27
       458.82220   1.0710571e-27
       476.59510   5.4691528e-28
       495.05645   2.7059218e-28
       514.23292   1.2919682e-28
       534.15220   5.9268203e-29
       554.84308   2.6021435e-29
       576.33544   1.0881441e-29
       598.66032   4.3100918e-30
       621.84998   1.6058778e-30
       645.93791   5.5360634e-31
       670.95891   1.7836985e-31
       696.94912   5.2596317e-32
       723.94609   1.4051876e-32
       751.98880   3.3589418e-33
       781.11778       0.0000000
       811.37510       0.0000000
       842.80446       0.0000000
       875.45127       0.0000000
       909.36268       0.0000000
       944.58768       0.0000000
       981.17715       0.0000000
