;============================ SPDUST.2 ===============================
;
;    Rotational emission from a population of spinning dust grains,
;    as described by Ali-Haimoud, Hirata & Dickinson, 2009, MNRAS, 395, 1055
;    and in Silsbee, Ali-Haimoud & Hirata, 2010
;    for an environment with parameters given below. 
;
;    nH = 30.000000 cm^-3
;    T = 100.00000 K
;    Chi = 1.0000000
;    xh = 0.0010000000
;    xC = 0.00030000000
;    mu(1E-7 cm) = 9.1909739 debye (this corresponds to beta = 0.38000000 debye)
;
;Diklike grains are assumed to be randomly 
;
;=====================================================================
;
;nu(GHz)       j_nu/nH(Jy sr-1 cm2/H)     
;
      0.50959197   1.0417818e-23
      0.52933149   1.1566706e-23
      0.54983563   1.2868823e-23
      0.57113402   1.4348512e-23
      0.59325742   1.6034200e-23
      0.61623779   1.7959239e-23
      0.64010833   2.0162792e-23
      0.66490352   2.2690873e-23
      0.69065916   2.5597573e-23
      0.71741248   2.8946452e-23
      0.74520212   3.2812245e-23
      0.77406820   3.7282816e-23
      0.80405245   4.2461647e-23
      0.83519816   4.8470654e-23
      0.86755033   5.5452983e-23
      0.90115569   6.3577189e-23
      0.93606278   7.3041753e-23
      0.97232204   8.4080577e-23
       1.0099858   9.6968141e-23
       1.0491086   1.1202779e-22
       1.0897467   1.2964007e-22
       1.1319591   1.5025258e-22
       1.1758066   1.7439116e-22
       1.2213525   2.0267462e-22
       1.2686627   2.3583056e-22
       1.3178055   2.7471348e-22
       1.3688519   3.2032797e-22
       1.4218757   3.7385433e-22
       1.4769534   4.3667824e-22
       1.5341645   5.1042752e-22
       1.5935918   5.9701247e-22
       1.6553210   6.9867493e-22
       1.7194414   8.1804614e-22
       1.7860455   9.5821088e-22
       1.8552297   1.1227863e-21
       1.9270937   1.3160147e-21
       2.0017414   1.5428651e-21
       2.0792807   1.8091574e-21
       2.1598236   2.1217133e-21
       2.2434863   2.4885143e-21
       2.3303898   2.9189036e-21
       2.4206596   3.4238183e-21
       2.5144261   4.0160496e-21
       2.6118247   4.7105507e-21
       2.7129962   5.5248101e-21
       2.8180866   6.4792740e-21
       2.9272477   7.5978142e-21
       3.0406374   8.9083142e-21
       3.1584193   1.0443336e-20
       3.2807635   1.2240889e-20
       3.4078469   1.4345284e-20
       3.5398530   1.6808210e-20
       3.6769725   1.9689929e-20
       3.8194034   2.3060614e-20
       3.9673515   2.7001971e-20
       4.1210305   3.1609056e-20
       4.2806624   3.6992397e-20
       4.4464778   4.3280392e-20
       4.6187162   5.0622088e-20
       4.7976264   5.9190165e-20
       4.9834669   6.9184667e-20
       5.1765061   8.0836799e-20
       5.3770228   9.4413499e-20
       5.5853067   1.1022215e-19
       5.8016587   1.2861610e-19
       6.0263913   1.5000010e-19
       6.2598291   1.7483650e-19
       6.5023094   2.0365129e-19
       6.7541823   2.3704023e-19
       7.0158118   2.7567492e-19
       7.2875757   3.2030696e-19
       7.5698666   3.7177024e-19
       7.8630924   4.3098453e-19
       8.1676765   4.9895182e-19
       8.4840590   5.7674936e-19
       8.8126968   6.6551915e-19
       9.1540647   7.6645059e-19
       9.5086558   8.8075609e-19
       9.8769823   1.0096350e-18
       10.259576   1.1542381e-18
       10.656990   1.3156217e-18
       11.069799   1.4946857e-18
       11.498598   1.6921683e-18
       11.944006   1.9085177e-18
       12.406668   2.1439457e-18
       12.887252   2.3983439e-18
       13.386452   2.6713252e-18
       13.904988   2.9622162e-18
       14.443611   3.2701638e-18
       15.003097   3.5941729e-18
       15.584256   3.9332258e-18
       16.187927   4.2863513e-18
       16.814981   4.6527767e-18
       17.466325   5.0317146e-18
       18.142899   5.4225920e-18
       18.845681   5.8244421e-18
       19.575685   6.2359645e-18
       20.333968   6.6548379e-18
       21.121623   7.0775610e-18
       21.939788   7.4989937e-18
       22.789646   7.9123313e-18
       23.672424   8.3092025e-18
       24.589397   8.6797092e-18
       25.541890   9.0130585e-18
       26.531278   9.2978937e-18
       27.558992   9.5226131e-18
       28.626515   9.6758290e-18
       29.735389   9.7467359e-18
       30.887217   9.7258284e-18
       32.083662   9.6060159e-18
       33.326452   9.3836302e-18
       34.617383   9.0595123e-18
       35.958319   8.6396502e-18
       37.351197   8.1349941e-18
       38.798030   7.5607181e-18
       40.300908   6.9352513e-18
       41.862000   6.2787058e-18
       43.483563   5.6112854e-18
       45.167939   4.9518587e-18
       46.917561   4.3166377e-18
       48.734956   3.7184623e-18
       50.622749   3.1665913e-18
       52.583668   2.6668010e-18
       54.620545   2.2218423e-18
       56.736322   1.8320166e-18
       58.934055   1.4957340e-18
       61.216920   1.2100109e-18
       63.588214   9.7087312e-19
       66.051362   7.7363735e-19
       68.609922   6.1313860e-19
       71.267591   4.8396771e-19
       74.028206   3.8078147e-19
       76.895757   2.9865587e-19
       79.874385   2.3337950e-19
       82.968393   1.8157629e-19
       86.182250   1.4063062e-19
       89.520598   1.0848915e-19
       92.988261   8.3459722e-20
       96.590247   6.4092851e-20
       100.33176   4.9151061e-20
       104.21820   3.7618271e-20
       108.25519   2.8701405e-20
       112.44855   2.1805105e-20
       116.80435   1.6486467e-20
       121.32888   1.2407554e-20
       126.02866   9.3001502e-21
       130.91050   6.9466689e-21
       135.98144   5.1718532e-21
       141.24880   3.8378514e-21
       146.72021   2.8384812e-21
       152.40355   2.0925655e-21
       158.30704   1.5378769e-21
       164.43921   1.1266622e-21
       170.80891   8.2255139e-22
       177.42535   5.9819224e-22
       184.29809   4.3319224e-22
       191.43704   3.1233851e-22
       198.85253   2.2421161e-22
       206.55527   1.6021568e-22
       214.55638   1.1391656e-22
       222.86742   8.0548602e-23
       231.50039   5.6610355e-23
       240.46777   3.9531994e-23
       249.78251   2.7422301e-23
       259.45807   1.8888966e-23
       269.50841   1.2912707e-23
       279.94807   8.7542068e-24
       290.79211   5.8814806e-24
       302.05621   3.9133226e-24
       313.75664   2.5771582e-24
       325.91029   1.6788180e-24
       338.53473   1.0809648e-24
       351.64818   6.8736017e-25
       365.26960   4.3122020e-25
       379.41865   2.6663112e-25
       394.11578   1.6232096e-25
       409.38222   9.7199704e-26
       425.24002   5.7196167e-26
       441.71208   3.3038770e-26
       458.82220   1.8708510e-26
       476.59510   1.0366845e-26
       495.05645   5.6100524e-27
       514.23292   2.9587893e-27
       534.15220   1.5178117e-27
       554.84308   7.5551130e-28
       576.33544   3.6383757e-28
       598.66032   1.6881722e-28
       621.84998   7.5116472e-29
       645.93791   3.1899479e-29
       670.95891   1.2868823e-29
       696.94912   4.8837576e-30
       723.94609   1.7530562e-30
       751.98880   5.8674392e-31
       781.11778   1.8150590e-31
       811.37510   5.1394910e-32
       842.80446   1.3181235e-32
       875.45127       0.0000000
       909.36268       0.0000000
       944.58768       0.0000000
       981.17715       0.0000000
